Agreeable_W2_PCG,Conscientious_W2_PCG,Emo_Stability_W2_PCG,Extravert_W2_PCG,Openness_W2_PCG,Agreeable_W3_PCG,Conscientious_W3_PCG,Emo_Stability_W3_PCG,Extravert_W3_PCG,Openness_W3_PCG,Agreeable_W3_SCG,Conscientious_W3_SCG,Emo_Stability_W3_SCG,Extravert_W3_SCG,Openness_W3_SCG,Agreeable_W3_YP,Conscientious_W3_YP,Emo_Stability_W3_YP,Extravert_W3_YP,Openness_W3_YP,DEIS_binary,Fee_paying,Discussed_exams_PCG,Discussed_friends_PCG,Discussed_future_PCG,Discussed_teachers_PCG,Discussed_workload_PCG,Discussed_subjects_PCG,Discussed_exams_YP,Discussed_friends_YP,Discussed_future_YP,Discussed_teachers_YP,Discussed_workload_YP,Discussed_subjects_YP,PCG_Educ,SCG_Educ,TC_writing,TC_reading,TC_comprehension,TC_maths,TC_imagin_creat,TC_oral_comm,TC_prob_solving
-0.21244289155550355,0.038815399776778406,0.09412568927808787,-0.23678325109809353,0.2581208780588905,-0.23584962754095634,0.023998894365555246,0.0832119600242302,-0.20075021399980725,0.3027650752605851,-0.11154294220066108,0.06414963034197596,0.14616313599867564,-0.1681479994816542,0.37392563321209904,-0.35752601432221204,-0.11404525192012807,0.07496013360449615,-0.26382679393561165,0.25497605285309155,0.28579824132174725,-0.12828440854876066,-0.05053031911281982,-0.0006773097711161372,0.0050637842192137825,0.022996769024901127,-0.013712995449295952,-0.0017564272482913726,-0.004966372701574315,0.059470525695682286,0.0010960022313635904,0.08483402166008763,0.06058959279337585,0.021136259484363932,0.09740931274464146,0.09177128467186872,-0.04462092324659312,-0.017038004961510006,-0.021792924643909126,0.0022548530910543323,0.029512364161278896,-0.04097363795594935,-0.009911997830377902
0.0515791683898211,0.13241423525013565,0.021803180899215385,0.15884872601174502,-0.06472613055283397,-0.045640925499927106,-0.07975346151090498,-0.19317306347683866,-0.03180739287282181,-0.1769588439002863,0.14094512171298285,0.050298439170161,0.0003048612841107662,0.12362724337987785,-0.015570968800800639,0.284121580877685,-0.0050513549356759335,-0.06502086827870308,0.02605284406177244,0.02800011691498583,0.7818261610576517,0.1058823540790127,-0.12349238088704678,0.022590709656678365,0.027393152906045992,0.032536284634267026,0.015502622012150434,0.023309550009464945,-0.12302470967937028,-0.02616551866874972,-0.0018223469701674796,0.04378929971308792,0.007272431592986925,-0.004108431666542511,0.2243001709787158,0.1930969940189753,0.008618532542254882,0.00410274879154468,0.004828006820210022,-0.007974557684180688,-0.01994409135256597,0.023759195969746263,0.009780305700107532
0.0969160215719021,-0.16283034808135866,-0.056895020027130545,-0.10216478391825909,-0.24678318373248576,0.27975795809940596,0.15470013475204436,0.23827087772784827,0.19616643632039749,0.2609245712456242,-0.15420436656058434,-0.06808333091478916,-0.16552546342124805,-0.04014985822045583,-0.15914232346965002,-0.29318414163590006,-0.05788957162441277,-0.11477712507179783,-0.008336637466136998,-0.13005752083447641,0.2777333773287107,0.2958608852369592,-0.04445357982397788,0.1754204017746783,-0.09353381929808463,0.09448197308075534,-0.027771127456383854,-0.0765572678824581,-0.11898720296242146,0.24477241913626654,-0.19878538625464728,0.20175861855726074,0.049709260930279026,-0.15229549586882496,-0.10535437515760437,-0.014461844730810487,-0.05187900863050441,-0.02239016514385704,0.007694832538829872,0.02691126824261928,0.011742264093450371,0.037205353835568084,0.05723210134968315
0.0418200843527456,-0.0344207303996481,-0.05643107325512981,-0.09727919712917232,-0.03387880592482036,0.15406855337492226,0.11184886154474828,0.06524031057528562,-0.02442863858365187,0.24956914924520118,-0.08461954015155655,-0.03120515920694958,-0.10272960001883148,-0.06227561861892841,-0.11056556786556018,-0.07555685155935996,0.03272806064006491,-0.12731098108568045,0.042903401714843206,0.038985942159789226,0.21405909306839652,0.17763231676834348,0.08853261940724039,-0.2884119092082308,0.2962186589559268,-0.22431560506506046,-0.04740500219518421,0.017821103597046473,0.18546038182586116,-0.27280827547077663,0.5430085714603496,-0.23276446906528098,-0.14881343319104803,0.0807359714872769,-0.12204721919849011,0.02682348743218814,0.04466221507009449,0.04769293357522059,0.008772104619843873,-0.04148095076095477,-0.008125502439522106,-0.00014006577708511672,-0.038149591766808266
0.2605039272128247,0.04720696566384579,0.10029568908017628,-0.15208847134270032,0.09633935133884351,-0.14942956395266777,-0.18384063840387813,-0.15254983313188103,-0.16698400997712373,-0.18433894172637674,0.031136149681547348,-0.018403964247730997,0.018775079374783482,-0.01050164904349793,0.18254872945333792,-0.1117947650193225,0.1410713450750971,0.11233239047116961,0.09177495219824126,0.19883368008294772,-0.006585253052842091,0.6640643209579009,0.021002734534982276,-0.08256652101953599,-0.04467165168456019,0.001759163686233911,0.09704385546688485,0.07204829189029921,0.021800182082797957,0.0076623292366957835,-0.0910076676961494,0.01785664669199788,0.007494618203680303,-0.03712102707313669,-0.26143567488661235,-0.26085099092427383,0.038515666596509575,0.0009536606857333801,0.02570205554478597,0.039681267919167526,-0.013394412638660053,-0.02755583029231188,0.03994112773876507
0.3077622188007641,0.3091260260916351,0.2879970573492352,-0.22990802404364946,-0.49198026019473445,-0.05000328833214995,-0.07077855827733448,-0.04697348298334145,0.0042299505512205515,-0.13330396921532747,-0.010577390574338735,-0.09247563585171692,-0.12918195826438086,0.05787528402728312,0.11442733565554114,-0.2758353327279785,-0.027246833625225536,-0.09947533490562642,0.18049642317732587,0.18387815776511995,-0.06816788882338826,-0.28982844384977574,-0.10849450572552144,0.04687495736677033,0.0198546425762098,0.04461527139096211,-0.009082846106826664,0.014974239256974886,-0.10973279604770036,0.019226753334680782,0.18168279887101502,-0.01706475462287471,-0.07522314790838777,-0.00807601332767606,0.09177307510176361,-0.004905358067908927,-0.04659019036569538,-0.06373023765547484,-0.04751724985822475,-0.04313982517216563,0.1264093304338553,0.13394827077077678,0.002498367083015429
-0.274677176767711,0.1431664021836517,0.2906981754512387,0.1806704526834325,-0.24830362913313347,-0.16459941835178968,-0.0102290695783182,0.07143225863804573,-0.002463819850655871,0.03527882318295348,-0.10464125181603465,-0.015612644511488388,0.14847609099293974,-0.07384002866840528,0.03885757294152378,0.26534228760366163,-0.08731211831319281,-0.02029128438880072,-0.15456031605852538,0.06621077863771364,-0.04596600483710875,0.2278205507414038,0.175989166389345,0.3203599357514705,0.13261733427752107,-0.061772841227507785,-0.2191595700881034,-0.23416028335917838,0.10699790365508655,0.30593044678135184,0.15431011888254437,-0.10025859133094278,-0.19481331841049782,-0.15625514390940096,-0.05429762467572863,-0.11000349014419891,0.041112451716436633,0.01999413997707325,-0.000778696421874045,-0.069570010570114,0.05583092715189053,0.0191421692025345,-0.07853872163427092
0.2490136121491979,-0.21347401418406814,-0.24308832920944903,0.19956944539642885,0.15874987582656064,-0.01424933713956883,0.005490943632502118,-0.12527680291282622,-0.0848895838249415,-0.16465436414012335,0.20030816787786637,0.12018453338197946,0.14555372776260753,-0.17182898845442948,-0.19799629500773241,-0.34798154633108136,0.1463345739055279,0.10237939283650427,0.13711827037980848,0.21880280139161348,0.014967812879876974,-0.10214094582293828,0.09459743439969809,0.20697204822177084,0.09355286487557841,-0.013916708640416386,-0.16231308945402886,-0.1897558298872939,-0.0016305688292706233,0.26984474618031506,0.17612119055091915,-0.0332332558331532,-0.1992231198687396,-0.1605596411184821,0.02333593012312571,0.2005522629569077,-0.003714732454353234,-0.020947304721963177,0.021645623922870144,0.07512352626820655,-0.034904404101212594,-0.020697432674535856,0.02794771287251907
-0.11006725413966473,-0.4224164459355084,0.3787459364152445,0.4037522421327559,-0.3048879764484488,0.1049037205094923,0.03386749221859618,-0.023956717766644875,-0.07847246044016354,-0.024673298912100572,0.11077962641266124,0.040298835528049484,-0.05957586854095612,-0.19155490442855733,0.09113244248755145,-0.11828369549561459,0.24472794048154298,-0.19259973705540098,-0.1348871054895745,0.2630583145804394,0.0026540272103715845,-0.03389221954798085,0.04656941439246284,-0.09500883487432243,-0.07844981796531783,-0.021888914009817573,0.09803170852196019,0.08484797302433339,0.07878791732589507,-0.1841765507340664,-0.15130479934792146,-0.008908234884367483,0.07770390038787017,0.09501128454974928,0.007816842342978747,0.021934713823485108,0.0004393856428862031,0.023100301738481585,0.009958674677665535,0.05130888005487784,-0.04824060976797906,-0.08811375530778975,0.04314524445204357
-0.32252095092545824,0.3598640186916112,-0.0855959840592397,0.21561823442749617,-0.04654731074236966,0.06579007315679795,0.02054593062468292,-0.003675140745785871,-0.017536396763201775,0.07624845919593289,0.26831402848517194,0.017191101712692697,-0.015678789335747068,-0.20548813277827688,-0.20199515628701462,-0.10830778264781965,-0.31596918636671506,-0.02249747414154106,0.1354414094411692,0.2279415426374447,-0.10589282746362559,0.1099527117167072,-0.22031301096283262,-0.011582569766242834,-0.008423383491750452,0.05302303727999921,0.12635479385066528,0.06791185208845482,-0.34062098117670514,-0.00893585827705709,0.12225336928725271,0.011955242521492493,0.09710243917152439,0.0978249289853316,-0.21721258326611445,-0.01103711389633244,0.017307727728420666,0.050169213104078,0.010093956616697555,0.146307402800969,-0.13651162200468206,-0.1467175047372899,0.06525745407829639
-0.1409658329050059,-0.08942482770097931,0.16401893652134691,-0.10996779301444977,0.12421239389303407,-0.053255479316859984,-0.009552447340723053,0.028798436938544426,-0.0069290245306207685,-0.0870726182114645,0.06865689185255065,0.08782988991548847,0.11876505240343559,0.12647920652812591,-0.21860599052303983,0.025710047873600657,0.12066717622568693,-0.11615474771232998,-0.0664287951436206,0.05925220536927733,-0.020157191617788724,0.0214961156211207,-0.06567928660039565,-0.007857925031729877,-0.011814650390675377,0.03627964472364832,0.06940265344603938,-0.028848370972881204,-0.14225477675436665,-0.029512982624047196,0.017448816176738907,0.02233905883303816,0.08660923989047518,0.023243091669589044,-0.4776533369237508,0.3794188303482321,-0.13056305432632975,-0.11012508469374513,-0.06560595875522865,-0.20459317335216043,0.389327585656571,0.34554950073295554,-0.13651512005322886
-0.24184986290393956,-0.09668227531501611,0.3490530030400133,-0.4203761714334111,0.2165752415090736,0.07721725966944434,-0.03605042584681485,0.012472126847496018,0.06933127995010567,-0.14391042009792543,0.06756560228817954,0.18272080367787058,-0.039930709175161005,0.1505258953283311,-0.24254785665336645,0.025062397258736477,-0.09864086362827007,-0.31048399825731915,0.25268343384755065,0.133001154188946,0.040145872207804495,-0.05530664985389443,0.06596937112238721,-0.02839938619419036,-0.10301772992161329,0.05525309174047941,-8.740232133444548e-05,0.008615505026030701,0.2065728004458722,0.12694607633877739,-0.032934717441518976,-0.0319086419672065,-0.13334494606994318,-0.12363526454808249,0.05578070758052969,0.001117651172548563,0.04281853021688675,0.013534928760411138,0.047772527962231526,0.15266464992094742,-0.2373462083968838,-0.1751998895514447,0.09573254230142293
-0.16986997197466724,-0.23196802491968468,0.19034848458743583,-0.09422320741531755,0.2041041408122626,0.050661673485789635,-0.00659148018538841,0.015404234072002032,-0.01737942001708344,-0.06867284767095673,0.13881033694227787,-0.039956014211821746,-0.19735481074864356,-0.07009129302719352,0.10608441430856859,0.03547080763247845,0.198287659777022,0.028271662465435575,0.08099877270747477,-0.19351266118982408,-0.043587177667910176,0.07856007110294408,-0.12811212664233426,0.14427979530770113,0.24009367470225626,0.028014423628682283,-0.09950337609204898,-0.18775431470388437,-0.38422735868727687,-0.048920617207300086,0.2786074172509094,0.023178336671550337,0.1760416307381115,0.03118338164745421,0.2386286613542405,-0.2735035246157061,-0.20427945702312877,-0.13426470517182704,-0.04631536056535509,0.1442999114692242,0.07929770920305881,0.10594958895235973,0.14255277947038814
-0.12398410525065322,-0.001205391451276655,-0.021493845744073328,0.08129178662404223,0.0773958363463218,0.08810552676886002,0.025751961011043163,-0.05697565373618059,-0.042450798657176034,0.06175238796999104,0.1371179631240071,0.0967856348130427,0.04723250133731402,-0.147456013100509,-0.236594288507337,-0.10627407645955364,-0.07123047735451063,0.031229690631233,0.08209819406772104,0.06269128117558578,0.037031333567751734,0.04543275783757289,-0.16128963138299757,-0.06263747817503401,-0.156776912597694,0.03239441365988893,0.13303286434688832,0.18402645738676804,0.214111697239245,0.02604160527559346,0.0019092809997707794,0.004765021722968277,-0.10442973332497864,-0.16338096250923603,0.34481787841727773,-0.43494301611514274,0.015036078778971562,-0.005682522235573556,-0.04310707551408943,-0.30128581711392893,0.3278795912974569,0.2720534244782219,-0.20236163023621273
-0.09640193641429451,0.2544780278813426,-0.10929865278403507,-0.0733970319777967,0.07132060304697452,0.10676945912950297,0.045839609849074626,0.04962542126276269,0.07198649675365669,-0.12782069100833193,0.1902791679222492,-0.22945643017582096,0.030236139293092087,-0.03715111487986382,-0.06368965793990505,-0.15757816430437505,0.02602896346560546,-0.1427291150815827,0.044573010247182035,0.16078188752737843,0.053593118527259856,0.06022005751452189,0.3062251043928065,0.1756944545840833,0.10456288009745288,0.052937115905147686,-0.2746486319513686,-0.31188974796412006,0.1744911544424329,-0.37923638096314716,-0.30911351359935196,0.04418943809162944,0.12570260172009645,0.24739289904911954,0.08835040098355423,-0.06224878818057947,0.020589778241556778,-0.025403964479804753,-0.04049715051245345,-0.07097872649738723,0.08485589856539333,0.057949131651905184,-0.02780083440554909
-0.03455136119618348,0.13133850369022443,-0.10791376931790829,0.09752390364858309,-0.047987653294062044,0.0498551427583982,-0.038539116024188275,-0.031922064436192846,-0.034583860899041155,0.024597341787896573,-0.017155555439335616,0.09665650934902136,-0.047545352482207745,-0.06795590827525308,0.04317690834054297,0.06547744529576166,-0.10824171337321287,0.01761782117162324,-0.002167569092312766,-0.007502270242737783,0.04892219540886806,-0.015974995063781305,0.1280817380569806,-0.10757872618586162,-0.06703714800423516,-0.05492860462895083,0.06958498103716618,0.020098272922228464,0.28566441033459966,0.04680208371533293,-0.06696061703420271,-0.08422932805702488,-0.08529897586944563,-0.028370137647821758,-0.0640613943289913,-0.006035983351737967,-0.40526185951491883,-0.424030781756819,-0.228085428686048,0.4260389664058788,0.20307529045775458,0.14237535136322008,0.35565756072635935
0.24133510825022153,-0.06882137296913873,0.05434533716184664,-0.12431188349816208,-0.13367221322172543,-0.4692866632501108,-0.10338719121768254,-0.12323602185601137,0.1310887135692164,0.45531209456417127,0.17007831099181303,0.08459900818466243,0.28198909929928984,-0.05092705588249183,-0.3884065010751884,0.09697600648250018,0.08070879683758225,-0.11288227220997682,-0.10325394379032475,-0.033437597835866445,-0.039356490377721404,0.008509473934563389,0.005191281438602868,0.02607693644271472,-0.017834334525575646,0.06161443670349548,-0.009671233912641769,-0.058572991600861726,-0.058126395925213986,-0.1667203333700898,-0.015248092897511584,0.0873764626353167,0.025610910552310198,0.10959132774875549,0.07931100837246005,-0.12911127333243402,-0.05917207053639554,-0.05369782270033973,-0.0013385552885660044,0.11371804585892609,-0.08564272509793389,-0.005415668697413972,0.09661624580933155
0.029604512608249433,0.03535178756799128,-0.20333291980814924,0.0284865118152924,0.08675289552255842,0.05081796193055245,-0.046512666296491374,0.28455234324360257,0.11356989805562442,-0.20144343707984574,-0.1513324160129996,-0.15948956383973487,0.16725159734973422,0.19218721952541326,-0.0477728986391792,-0.012417722962679772,0.21353416712418044,-0.25232081198109363,-0.3757278048334738,0.22143493869110295,-0.011849702369989286,0.05897578511698257,-0.27339436000928835,0.161829124599297,-0.24427301497281903,0.18919784102815088,0.049150121120593596,0.07350066232362767,-0.0020516906256835485,-0.003820156240003647,0.22509688595621893,-0.2028131715309169,-0.12891596691724022,0.1705773295999218,0.08366878667765781,-0.1316056274368882,-0.0584297603946376,-0.048559719431110995,-0.001383577222344834,0.11780927210397968,-0.03374636517986662,-0.04451561093115458,0.037171311404962826
-0.12516181603048948,0.04524172910524081,0.08150338346379281,-0.07546593325540193,-0.012153247762648409,0.019251361290514683,-0.14915249405098066,-0.1386872609921126,0.052316839523499796,0.2230776739444274,0.27671237853913533,-0.2021470236562163,-0.14630974446842812,-0.12973007701737493,0.10904525726761319,-0.06457777999400491,0.21325850737909113,0.21764591678174522,0.1146686297873198,-0.28257290348960085,0.09222466104881052,-0.0073983210045911185,-0.08378800595335326,0.22904358885090478,-0.38511969307034716,0.19665390182446374,0.060597597400642716,-0.07184997580102886,0.23095573177690304,0.014982384238017118,0.09505114305675719,-0.3528329175603894,-0.06540999937339789,0.11483433340973645,-0.12243562026543771,0.16182531030770045,0.04353266489633752,0.05941344479348351,0.02638982576027052,-0.00487247203704403,-0.02141911964839066,-0.024811575554343962,-0.03247255643203817
-0.05016267852759521,0.05394978140627863,0.004608280901815261,-0.08912171682646479,-0.0015863541393392258,0.04122953700332623,-0.15053506519939788,-0.029960753702743436,0.09287513032499664,0.0541536439016659,0.06140578352458692,-0.027770462443248337,-0.007955340188595741,0.09623670847288135,-0.14223294834934877,-0.10973176321685557,0.15199751330180766,0.022276611421248704,-0.06881948240045459,0.021797603226820554,0.05365824579654467,-0.03556549729453348,0.06804192021471822,0.08472146194759139,0.14861627563492372,-0.5755455695559587,0.059801435538689565,0.22322819996689378,-0.14603032220204165,0.3442132486127068,-0.24315784237199442,-0.35826649797463256,0.12965094769703905,0.2630510191308867,0.08268289768501484,-0.05820659492028962,0.04828929186625125,-0.014769495812743394,-0.03432301134027815,0.008042553938234871,0.11924097138007136,-0.10186721167027583,-0.015401372864395357
-0.12651127297060072,0.18586489000543255,-0.07911028825916365,0.006505762623232131,0.02748190673796519,-0.04195589595250922,-0.20071033192604526,0.14604082036312654,0.10254025043633203,0.04023325511685244,0.2542661449431076,-0.391609564614164,0.032932961846453196,-0.12418981213231327,0.06578151458218448,0.012395000676105855,0.34451928276921534,-0.1990561202684619,-0.06167339669850458,-0.043751626423839216,-0.00688540602846828,-0.058692795080855786,0.1761403135410719,-0.38115460649087657,0.06812976509263394,-1.0610698875562763e-05,0.01309723998568467,0.11309812127682467,-0.045982236549664546,0.22491551619856315,0.0051683972806771394,0.2054991914721473,-0.05292474972839717,-0.3204560904663644,0.025579160402497025,0.04642038772849476,-0.0875990006257447,0.052219188563828206,0.062127192324348324,0.005588550305080601,-0.15629657991806523,0.15435756746064194,-0.025436690596091494
